-2.555367,2.318655,-2.739382,2.550167,-3.348350,-3.566230,4.475130,-3.522903,-2.887552,-2.813546,1.874775,4.135592,-3.490122,-2.632118,3.484099,3.165262,2.253001,3.450787,-3.849794,-2.608588,-0.757987,-0.596160,-0.676551,-0.651273,-0.927505,-0.659252,-0.790647,-0.652060,-0.784719,-0.892888,-0.769776,-0.924642,-0.811643,-0.714750,-0.418260,-0.856322,-0.445936,-0.841318,-0.907011,-0.420793
-1.661497,1.589039,-1.706654,1.887563,-2.648303,-2.572488,3.482296,-2.633713,-2.103987,-2.253268,1.517950,3.057904,-2.536043,-1.790396,2.593757,2.329447,1.835042,2.753862,-3.042144,-2.080959,-0.513801,-0.330070,-0.451951,-0.531968,-0.762599,-0.584132,-0.427580,-0.393324,-0.830607,-0.729646,-0.637979,-0.853490,-0.697641,-0.670405,-0.326106,-0.575195,-0.319372,-0.545743,-0.717252,-0.551223
-2.477562,2.048782,-2.290579,2.197393,-3.260011,-2.882588,3.631249,-3.106833,-2.865832,-2.694134,1.731259,3.642213,-2.978859,-2.219247,2.842941,3.049635,1.856876,3.016806,-2.980453,-2.821512,-0.561085,-0.229367,-0.289589,-0.563949,-0.670603,-0.472581,-0.500814,-0.352747,-0.616934,-0.530813,-0.516801,-0.578958,-0.557918,-0.455593,-0.165517,-0.512783,-0.525040,-0.644583,-0.612416,-0.287972
-1.729182,1.746179,-1.854837,1.739439,-2.841406,-2.941428,3.767264,-2.680148,-2.352697,-2.221477,1.408816,3.375840,-2.655147,-1.851860,2.770060,2.608247,1.903109,2.965475,-3.130576,-2.270202,-0.694325,-0.384085,-0.585834,-0.632679,-0.721938,-0.681397,-0.422119,-0.515924,-1.085403,-0.821149,-0.828755,-1.009986,-0.685712,-0.877878,-0.631373,-0.985338,-0.717553,-0.823914,-0.901584,-0.578481
-2.317306,1.971227,-2.297207,2.122693,-3.008239,-3.384019,4.190104,-3.248082,-2.757784,-2.734445,1.613701,3.733389,-2.949522,-2.292409,3.318267,2.837510,2.165489,3.241619,-3.490186,-2.621072,-0.943265,-0.563625,-0.591426,-0.648508,-0.857219,-0.629233,-0.765922,-0.555538,-1.026498,-0.916110,-0.661154,-0.955662,-1.020347,-1.002474,-0.526677,-1.056672,-0.661841,-1.074226,-0.867853,-0.773103
-1.794684,1.484677,-1.876628,1.746427,-2.525155,-2.576988,3.345784,-2.542030,-2.096588,-2.072207,1.355409,3.016456,-2.422863,-1.755507,2.588149,2.068310,1.857169,2.506617,-2.659822,-2.009491,-0.601994,-0.391026,-0.362255,-0.349618,-0.640587,-0.494211,-0.643540,-0.486499,-0.916613,-0.702613,-0.333948,-0.700113,-0.659891,-0.598809,-0.491431,-0.674454,-0.419960,-0.710595,-0.597092,-0.458833
-2.545376,2.018824,-2.509945,2.542901,-3.157813,-3.123553,3.581922,-3.440088,-2.481121,-2.606682,1.554775,3.735555,-3.482348,-2.445682,2.923712,3.126749,1.968423,2.766407,-3.329294,-2.639657,-0.446803,-0.476923,-0.481428,-0.534471,-0.566759,-0.607458,-0.816729,-0.488926,-0.546069,-0.660084,-0.652987,-0.573807,-0.687932,-0.415885,-0.241764,-0.454533,-0.303523,-0.559235,-0.759495,-0.117240
-2.151376,1.996584,-2.288718,2.422331,-2.956769,-2.482455,3.135385,-2.818326,-2.644706,-2.488914,1.554060,3.228509,-3.039538,-2.198468,2.412469,2.580362,1.343244,2.481221,-2.998583,-2.720901,-0.154125,-0.597286,-0.278384,-0.268794,-0.425293,-0.734035,-0.568514,-0.314909,-0.292571,-0.266578,-0.421177,-0.280256,-0.385312,-0.210236,-0.221750,-0.267631,-0.244256,-0.424615,-0.651397,-0.031882
-1.875548,1.677276,-1.916433,1.714534,-2.737192,-2.796330,3.618300,-2.494155,-2.333168,-2.227525,1.428757,3.293354,-2.377777,-1.843915,2.741335,2.475204,1.902371,2.675047,-2.793013,-2.334605,-0.833259,-0.717284,-0.422034,-0.567285,-0.894739,-0.673696,-0.895588,-0.382840,-0.916692,-0.867612,-0.501868,-0.610667,-0.880333,-0.929675,-0.580159,-0.860552,-0.713026,-0.874718,-0.586024,-0.551568
-1.982379,1.757514,-2.003463,1.837029,-2.589949,-2.857231,3.454489,-2.648549,-2.354825,-2.262338,1.271513,3.342280,-2.769611,-1.850282,2.577565,2.523323,1.912720,2.609521,-2.778009,-2.233546,-0.753455,-0.418852,-0.463054,-0.504338,-0.839228,-0.408727,-0.588895,-0.640051,-0.886760,-0.772779,-0.521014,-0.637274,-0.697933,-0.775371,-0.491860,-0.780935,-0.576775,-0.771047,-0.630254,-0.512452
-2.094608,1.683043,-2.067672,1.832422,-3.115288,-3.230441,4.300190,-2.850562,-2.653361,-2.543589,1.634363,3.656487,-2.674181,-1.888611,2.976268,2.755165,2.346409,3.320650,-3.139282,-2.650553,-0.842119,-0.439005,-0.472908,-0.594985,-0.788707,-0.404989,-0.419962,-0.456314,-1.054110,-0.814141,-0.508227,-1.012316,-1.003805,-1.240760,-0.709466,-1.021423,-0.737440,-1.070294,-0.833511,-0.649455
-2.080350,2.155544,-2.516469,2.317346,-3.166910,-3.740385,4.369181,-3.215215,-2.980255,-2.707298,1.664107,3.835512,-3.374973,-2.314631,3.469358,3.482827,2.538261,3.287738,-3.505435,-2.465336,-0.979381,-0.421446,-0.494743,-0.783081,-0.874679,-0.364247,-0.715947,-0.560471,-1.151001,-0.893369,-0.645810,-1.056247,-0.827683,-0.801940,-0.538127,-0.801032,-0.651298,-0.979380,-0.675796,-0.536362
-1.997798,1.784869,-2.051323,2.076216,-2.806798,-3.249225,3.862190,-3.050190,-2.499574,-2.634472,1.589840,3.517589,-2.863808,-1.689370,3.111568,2.762923,1.959486,2.762882,-3.081933,-2.574524,-0.699923,-0.550477,-0.494895,-0.506774,-0.795594,-0.079013,-0.909458,-0.372509,-1.064341,-0.785444,-0.494215,-0.902220,-0.815996,-0.775714,-0.426926,-0.705066,-0.762096,-1.081555,-0.697283,-0.523813
-1.357809,1.823768,-2.131380,1.919610,-3.055398,-3.104303,4.133389,-2.649809,-2.528449,-2.426273,1.678531,3.387059,-2.728670,-2.079056,2.974036,2.590984,2.061572,3.201070,-3.211629,-2.386863,-0.686788,-0.432331,-0.622157,-0.413968,-0.864170,-0.678162,-0.543528,-0.479557,-0.972112,-0.820694,-0.550923,-0.847869,-0.979897,-0.873401,-0.384446,-0.879131,-0.743366,-1.061138,-0.918739,-0.446998
