-0.059001,0.001923,0.017665,-0.046154,-0.025933,0.012083,0.054311,-0.003958,0.107536,0.018430,0.018640,0.009733,0.034672,-0.012977,-0.079288,-0.026560,-0.066959,-0.018412,-0.000905,0.009324,0.066318,0.002041,0.057590,0.054824,-0.044116,-0.008926,-0.028434,0.031319,-0.063018,-0.024212,-0.004624,-0.006683,-0.051235,0.013107,-0.028628,0.092588,0.011907,0.005709,0.006523,0.066693,0,0,1,0,0
-0.048858,0.098123,0.013175,-0.117459,0.072641,-0.027619,0.047762,-0.050909,0.183838,0.027919,-0.081434,-0.123120,-0.036508,-0.103800,-0.074988,-0.091019,-0.129628,0.072307,-0.028939,-0.004356,0.121882,-0.003029,0.143980,0.273064,-0.031681,-0.009705,0.085427,0.038990,-0.216621,-0.052856,-0.111227,-0.010098,0.068454,0.021244,-0.175135,0.267069,-0.162316,-0.100369,0.116740,-0.009033,1,0,0,0,0
-0.034548,0.006866,-0.048373,-0.027873,0.039650,-0.010146,0.077839,0.028055,0.027637,-0.008260,0.019232,0.007002,0.020874,-0.020875,-0.077380,-0.042749,-0.109905,0.030742,-0.010162,0.040049,-0.054310,0.001180,0.087076,0.075819,0.001442,-0.030503,0.022262,0.039702,-0.056473,-0.041031,-0.015053,-0.011573,0.037067,0.016442,0.025173,0.047511,-0.009207,-0.035549,0.018222,0.061972,0,0,0,0,1
-0.030234,0.036046,-0.134012,-0.124833,0.043126,0.004153,0.071080,0.043610,0.090947,-0.048401,0.004608,0.002755,-0.040049,-0.009563,-0.027385,-0.033776,-0.153141,-0.036272,-0.005723,0.037788,0.065732,0.008018,0.098169,0.259835,-0.204393,0.087978,0.078515,0.033132,-0.123527,-0.032903,0.012716,-0.138686,0.017096,-0.045746,0.007305,0.139925,-0.034823,0.011569,0.211661,0.168825,1,0,0,0,0
-0.003691,0.097336,-0.030924,-0.045638,-0.016223,0.069850,0.081855,-0.053634,0.073381,0.018870,0.001382,0.048514,-0.019386,-0.041573,-0.001260,-0.009325,-0.009491,0.046495,0.049022,-0.036074,0.022745,-0.096069,0.114804,0.169284,-0.037391,-0.025864,-0.007733,0.045379,-0.073546,-0.060708,-0.033046,0.057996,-0.011601,0.023276,-0.040894,0.138291,-0.139023,-0.029021,0.092480,0.011545,1,0,0,0,0
-0.057519,0.054587,0.013933,-0.076732,0.053613,0.106370,0.183627,-0.003949,0.126450,0.000743,0.060026,-0.046208,0.057812,-0.111647,-0.113166,-0.041531,-0.125846,0.062144,-0.139123,-0.163826,-0.011655,-0.061386,0.139470,0.185425,-0.063688,0.012780,0.160524,-0.040863,-0.108998,0.001602,0.022022,-0.050208,0.006215,-0.092478,-0.038620,0.039120,-0.055276,-0.105290,0.076917,-0.002242,0,0,0,0,1
0.014497,0.051210,-0.018978,-0.036551,0.126474,0.045452,0.063596,-0.062463,0.057624,-0.015072,-0.120932,-0.033763,0.014647,-0.093425,-0.077512,-0.067084,-0.147896,0.066987,-0.015872,-0.071426,-0.015934,0.036064,0.073943,0.134350,-0.020666,0.003244,0.073260,0.003246,-0.127729,-0.080238,-0.131330,0.059534,0.053948,-0.048806,-0.074383,0.196682,-0.013354,-0.045111,0.099524,0.014134,0,0,0,0,1
-0.005474,0.027128,-0.026805,-0.065511,0.047958,0.025011,0.108283,-0.038571,0.015101,-0.084495,-0.056913,-0.078580,0.067642,0.021639,0.069794,-0.032910,-0.062248,0.003396,0.013864,0.030971,-0.050483,0.032098,0.086228,0.040892,-0.080544,0.050999,0.013181,-0.002351,-0.126867,-0.160050,0.044201,-0.051720,-0.000710,0.000323,-0.016720,0.167162,-0.112355,0.106479,0.116515,0.097016,0,0,0,0,1
0.021008,0.045784,-0.038580,-0.027581,0.038947,0.029719,0.034240,-0.009806,0.095086,0.025227,-0.039666,0.033085,0.022596,-0.028815,-0.063962,-0.009424,-0.039613,-0.021090,-0.024707,0.058802,-0.118302,-0.005994,0.063451,0.093519,-0.031461,-0.034002,0.124613,0.009547,-0.071764,-0.038701,-0.056341,0.043410,0.030913,-0.036497,-0.040490,0.085358,0.036876,0.064767,0.012876,0.110453,0,0,0,0,1
-0.131134,0.124117,-0.033320,-0.035821,0.022047,-0.009028,0.140633,-0.002630,0.039858,0.010243,-0.056148,-0.141209,0.077560,-0.087109,-0.086560,-0.119289,-0.197897,-0.030648,-0.008987,0.024103,0.037295,-0.075866,0.160557,0.178928,-0.053692,0.107305,0.094038,0.016243,-0.102152,-0.041438,0.000593,0.062919,0.036302,-0.052795,-0.079207,0.099105,-0.064210,-0.061486,0.015126,-0.034423,0,0,0,0,1
-0.141243,0.014399,0.007032,-0.046581,0.074817,-0.022826,0.121526,0.054680,0.087559,-0.050648,-0.054903,-0.052161,-0.030692,-0.005028,0.076008,-0.071183,-0.039157,-0.077871,-0.014361,-0.062061,-0.012048,0.052297,0.079393,0.065167,-0.109028,0.004244,0.115198,0.000948,-0.119539,0.017405,0.031060,-0.066592,0.067570,-0.086854,-0.030389,0.080067,-0.047949,-0.098617,0.035576,0.055707,0,0,0,0,1
0.041543,-0.044698,-0.013332,-0.067029,0.032934,0.014782,-0.029141,-0.013077,0.032293,0.036988,0.022674,0.063292,0.059308,-0.050577,-0.075536,-0.078293,-0.112268,-0.023467,0.041353,0.040201,-0.025068,-0.077556,0.084339,0.054197,-0.098602,0.014881,0.059044,-0.037434,-0.023312,-0.065891,-0.000186,0.044892,0.036404,-0.031162,-0.008292,0.075984,-0.066823,-0.039206,-0.036003,0.079545,0,0,0,0,1
-0.083950,0.052784,-0.062428,-0.064688,0.100821,0.077546,0.144923,0.043999,-0.003123,-0.103944,-0.050027,-0.058064,0.003965,-0.095598,-0.034505,0.001238,-0.123467,-0.073568,-0.012330,0.027215,-0.019124,-0.025892,0.147813,0.083316,-0.219411,0.035813,0.027398,-0.015414,-0.029492,-0.017815,-0.077707,-0.019196,0.022955,-0.044013,-0.070568,0.134538,-0.103102,-0.007672,0.029393,0.011037,0,0,0,0,1
-0.080914,-0.036412,0.028481,-0.073280,0.043903,-0.051673,-0.065760,0.045698,0.038906,0.102823,-0.039145,-0.057584,0.054391,-0.048123,-0.037867,-0.095162,0.007909,0.016141,0.042290,-0.074904,0.022444,0.005541,0.105266,0.148403,0.043893,-0.055203,0.036856,-0.056818,-0.048675,-0.089993,-0.083668,-0.015920,-0.039026,-0.038101,-0.150357,0.128820,0.012654,-0.061009,0.003253,0.006177,0,0,0,0,1
-0.008279,-0.000538,0.021181,-0.086700,0.128680,0.024861,-0.012955,-0.047108,0.133354,0.011013,-0.020401,-0.010946,-0.014058,-0.029806,-0.060918,-0.064903,-0.113795,0.098056,0.010287,0.065668,-0.017316,0.037160,0.073630,0.109120,-0.059701,-0.028031,0.118825,0.014159,-0.157589,-0.036727,-0.039112,-0.025108,0.019538,-0.093423,-0.007385,0.177590,-0.017658,0.048321,0.036678,-0.004803,1,0,0,0,0
-0.104644,-0.026878,-0.036797,-0.116285,-0.002596,0.055130,0.046712,-0.001648,0.087775,-0.070914,0.007396,-0.026652,0.047192,-0.107676,-0.042385,0.010370,-0.165050,0.016030,0.014934,0.061027,-0.099328,-0.018018,0.162511,0.205403,-0.004561,0.087974,0.006978,0.036766,-0.186003,-0.063422,-0.048956,-0.015236,0.029528,-0.105208,-0.075217,0.108881,-0.009333,0.001884,0.088142,-0.068237,0,0,0,0,1
-0.103395,0.125731,-0.019844,-0.083276,-0.042331,-0.064375,0.082438,0.021065,0.080250,-0.002480,0.039147,0.043475,-0.020154,0.037431,-0.162087,-0.004564,-0.152418,-0.014564,0.012076,-0.004811,-0.078013,0.005666,0.077054,0.206942,0.009171,-0.029496,0.073243,0.021846,-0.076623,-0.026160,-0.001647,0.011926,0.074933,-0.005053,-0.028450,0.145264,-0.074946,-0.002052,0.058913,0.062763,1,0,0,0,0
-0.087483,-0.019556,-0.008354,-0.081483,0.060072,0.103438,0.065915,0.069536,0.164503,0.028300,-0.024724,-0.057830,0.139617,-0.039255,-0.084572,-0.055685,-0.143846,-0.057444,0.063266,-0.012778,-0.041977,0.013897,0.113732,0.176994,-0.000361,-0.018064,0.101886,0.103181,-0.129527,-0.001114,-0.009274,-0.023029,0.041715,-0.078038,-0.070363,0.122370,-0.066478,-0.063282,0.075267,0.054624,0,1,0,0,0
-0.028359,-0.059894,-0.040123,-0.057882,0.073666,0.004462,-0.025898,0.034963,0.010313,0.040475,-0.018698,-0.083052,-0.012654,-0.050723,0.007675,-0.095329,-0.066801,0.016194,-0.024146,0.016141,-0.025710,-0.045112,0.168675,0.129830,-0.063669,0.035238,0.068104,-0.023022,-0.025087,-0.092552,-0.071253,-0.058680,0.047072,-0.002261,-0.099384,0.107744,-0.048953,-0.043469,0.065283,0.069866,0,1,0,0,0
-0.035180,0.009422,-0.056270,-0.096778,-0.086255,0.042890,-0.013841,0.055513,0.047882,-0.006914,0.035197,0.086299,0.000395,0.010686,-0.043207,0.060356,-0.111162,0.022097,-0.010218,0.105192,-0.040259,-0.039449,0.117337,0.190647,-0.084811,0.121563,0.076799,0.018302,-0.119873,-0.145877,-0.045455,0.005172,0.055359,-0.078618,-0.137004,0.226448,0.012031,-0.022624,0.049795,-0.043314,1,0,0,0,0
-0.084830,0.049198,-0.062580,-0.011758,0.008922,0.055155,0.029168,0.050076,0.055184,0.044526,-0.023401,-0.042783,0.000240,-0.060748,-0.057212,0.002249,-0.112513,0.037967,-0.024880,0.093019,-0.102451,-0.023855,0.118920,0.170182,0.025143,0.024011,0.019704,-0.047960,-0.127880,-0.090326,-0.086885,0.045028,0.055620,0.019458,-0.091276,0.069129,0.011816,-0.002292,-0.084787,0.060118,1,0,0,0,0
-0.086878,0.016384,0.000872,-0.049670,0.023859,0.031687,0.030904,0.067412,0.086640,-0.004554,-0.068977,-0.006953,-0.049775,-0.088407,-0.009213,-0.020964,-0.112422,0.091257,-0.037209,0.045275,-0.010903,-0.104209,0.151438,0.107443,-0.075770,0.018177,-0.026463,0.018423,-0.158717,-0.077450,-0.053724,-0.104987,-0.084542,0.020454,-0.079811,0.034792,-0.044028,-0.012720,0.089863,0.135841,0,0,0,0,1
0.026329,-0.030573,0.012721,-0.094735,0.026379,0.027185,0.096151,-0.046272,0.040197,0.001832,0.033259,0.005911,-0.003086,0.014960,0.028356,0.067322,-0.056077,-0.012876,-0.007665,-0.037173,0.019721,-0.051122,0.163432,0.091566,-0.014753,-0.047538,0.000971,0.013083,-0.087113,-0.100356,0.053800,-0.030607,0.026507,0.021634,0.038518,0.126691,-0.046144,0.022607,0.073291,0.029917,1,0,0,0,0
0.014138,0.049013,-0.003786,-0.078542,0.015481,0.062759,0.086451,-0.053099,0.081853,0.045959,-0.064908,-0.013853,-0.010621,-0.083649,-0.117880,-0.065995,-0.076805,0.045401,-0.037112,-0.010721,0.043644,-0.031023,0.060264,0.109497,-0.120737,-0.009900,0.085940,0.036863,-0.046200,-0.059630,0.033961,-0.064921,0.057056,0.015285,-0.043345,0.116448,-0.031227,-0.012138,0.087678,0.030306,1,0,0,0,0
0.041293,-0.006010,-0.109613,-0.043276,-0.020232,0.135926,0.010192,0.003215,0.196620,-0.037948,-0.112612,-0.030402,0.051226,-0.031106,-0.018273,-0.059190,-0.166793,0.101163,0.022147,-0.005565,0.017842,-0.129168,0.102836,0.137775,-0.025621,-0.001831,0.122092,0.015713,-0.078843,-0.064488,-0.100625,-0.002823,0.085075,0.007082,-0.093732,0.186735,-0.063641,-0.026404,0.035149,0.097964,1,0,0,0,0
-0.008696,0.115618,-0.028759,-0.084719,-0.044378,0.103665,0.044551,-0.025288,0.082894,-0.033117,-0.102038,-0.020790,-0.046224,-0.098183,-0.071295,0.087296,-0.142383,0.105134,0.028881,0.079557,-0.056833,-0.007813,0.082333,0.158509,-0.067564,0.038981,0.065866,0.079303,-0.056646,-0.069146,-0.057278,0.000074,0.017363,0.106979,-0.025722,0.094202,-0.090905,-0.022851,0.022144,-0.027143,0,0,0,0,1
-0.046863,0.008452,-0.048544,-0.100215,0.132085,0.021322,0.039875,-0.039231,0.166871,0.021855,-0.076634,-0.055933,-0.056507,-0.080476,-0.093334,-0.064321,-0.132916,0.019568,-0.042873,-0.076804,0.023815,-0.042162,0.048002,0.162159,-0.038647,-0.040063,0.034628,0.088804,-0.066718,-0.068067,-0.046239,0.049802,-0.011849,0.012950,-0.104541,0.212670,-0.097496,-0.004616,0.075460,-0.006330,1,0,0,0,0
0.041351,0.005920,-0.190368,0.072192,-0.072728,0.051245,-0.006921,-0.043669,0.147997,-0.006871,-0.074300,-0.075482,0.042414,-0.113673,-0.046101,0.023316,-0.250185,-0.010275,0.061072,0.103195,-0.019749,-0.021469,0.227911,0.157908,-0.028145,-0.087223,0.071846,0.054315,-0.078540,-0.065095,-0.153488,0.058977,-0.062678,0.028697,-0.084752,0.178776,-0.050290,-0.010459,0.012651,-0.061389,1,0,0,0,0
-0.043681,0.080058,-0.012218,-0.047431,0.005765,0.050620,0.061966,-0.040569,0.076087,0.072930,-0.072021,0.009284,0.061702,-0.040128,-0.046598,-0.053417,-0.040039,-0.038951,-0.042166,0.033232,-0.042501,-0.087913,0.003647,0.090154,-0.036627,-0.049261,0.080051,0.054503,-0.040557,-0.021400,-0.011287,0.014616,0.063699,-0.066665,-0.048708,0.083086,-0.016870,-0.032179,-0.037391,0.032678,0,0,0,0,1
-0.023325,-0.032696,-0.059194,0.022887,0.032700,0.010623,-0.015595,-0.015123,0.093044,0.019051,-0.054864,-0.060953,0.044136,-0.053572,-0.029904,-0.068245,-0.062341,0.075350,0.040551,0.046102,-0.063565,0.039486,0.110005,0.153923,-0.053592,-0.021621,-0.011944,0.031969,-0.053433,-0.037994,-0.036712,0.025393,-0.044223,0.056802,-0.104130,0.174806,-0.059820,0.005171,0.006206,0.010385,0,0,1,0,0
-0.054722,0.027501,0.071912,-0.081941,-0.009352,0.081735,0.080135,-0.007095,-0.002392,-0.018501,0.020501,-0.053615,0.036592,-0.043964,-0.063408,-0.030174,-0.068555,0.071514,0.043288,0.034503,-0.141279,0.006006,0.112428,0.187380,-0.113593,0.031869,0.088848,0.109823,-0.022336,-0.064739,-0.060728,0.026308,0.072128,-0.033472,0.033214,0.081477,-0.052788,-0.016458,-0.004857,-0.005080,0,0,0,0,1
-0.068787,-0.024039,-0.038486,-0.040457,0.059723,0.087861,-0.026927,-0.029104,0.093429,-0.003269,-0.040320,0.024656,0.021273,-0.075901,0.026828,-0.052464,-0.079069,0.065709,0.013804,0.013786,-0.050021,-0.104546,0.142249,0.157156,-0.053351,-0.023286,0.078584,0.033447,-0.153885,-0.079622,0.016275,0.016715,0.063447,0.011217,-0.044735,0.157778,-0.113478,-0.085349,0.077584,0.045723,0,0,0,0,1
-0.103372,0.021678,0.010726,-0.033699,0.079710,0.058950,-0.007745,0.029657,0.075454,0.062091,-0.011527,0.009682,-0.020241,-0.059420,-0.055513,-0.058370,-0.107708,0.042213,0.016078,-0.033276,0.020193,-0.075534,0.074764,0.124585,-0.019137,-0.118889,0.085269,-0.037752,-0.164990,-0.040756,-0.120410,-0.024462,-0.011230,0.057686,-0.059629,0.213047,-0.006073,-0.048735,0.138866,0.044696,1,0,0,0,0
-0.105840,0.122126,0.051546,-0.104540,0.040682,-0.047281,-0.057713,-0.000353,0.171251,-0.103902,0.013991,-0.093297,-0.014687,-0.037449,-0.009515,-0.074044,-0.203521,-0.040355,0.038571,0.055511,0.015206,-0.065540,0.111697,0.158145,-0.049734,0.055007,0.118527,-0.023341,-0.074965,-0.059131,-0.105635,-0.094192,-0.065225,-0.104847,-0.182519,0.298775,-0.083849,0.081364,0.108834,0.074525,0,0,0,0,1
-0.048060,0.106156,0.060439,-0.024447,0.156100,0.118290,0.066613,0.052954,0.128070,-0.077521,-0.110761,-0.046042,-0.023735,-0.019633,0.049647,0.034428,-0.121460,0.028232,-0.022557,0.086560,-0.102125,-0.123737,0.105899,0.239779,-0.217092,0.082457,-0.002696,0.072866,-0.084207,0.007974,0.010186,-0.053728,-0.071971,-0.032295,-0.120462,0.131489,-0.025185,-0.053372,0.077011,0.056616,0,0,0,0,1
-0.025695,0.072786,0.020134,-0.085677,0.068288,0.056362,-0.014409,-0.096476,0.036794,0.014190,-0.012838,-0.013815,0.009396,-0.012256,-0.023212,-0.011674,0.000171,0.062421,0.009829,0.046056,0.037716,-0.058334,0.072119,0.174245,-0.102115,-0.127251,0.039387,-0.072762,-0.115165,-0.046731,-0.010219,-0.070980,0.003011,-0.003630,-0.133555,0.127131,-0.075943,-0.008410,-0.000702,0.054551,0,0,0,0,1
-0.013265,0.051357,-0.004762,-0.044693,0.061121,0.007430,0.034556,-0.005274,0.064017,0.064537,-0.003761,-0.118363,-0.024626,-0.049842,0.013316,-0.026828,-0.105772,0.090885,0.137180,0.005907,0.084703,-0.095871,0.122339,0.135655,-0.030350,-0.003528,0.067575,0.065373,-0.150208,-0.136875,-0.093127,0.005722,0.099817,0.038118,-0.115485,0.037335,-0.073912,-0.024316,0.056921,-0.017053,0,0,1,0,0
-0.096135,0.081790,-0.027462,-0.053914,0.006705,0.017884,0.092945,0.016635,0.066410,0.027730,-0.041208,0.048198,-0.051190,-0.016114,-0.061568,-0.040307,-0.088034,0.030448,0.010252,-0.004773,-0.012614,0.009772,0.016673,0.128368,-0.023364,0.034184,0.040222,0.065173,-0.026589,-0.074158,0.047374,0.009395,0.070027,-0.053946,-0.012332,0.072142,-0.065734,-0.040874,0.039066,0.061763,0,0,0,0,1
-0.059369,0.074127,0.040196,-0.049606,-0.037491,0.055534,0.100939,0.022620,0.115391,0.000524,-0.075406,-0.029175,0.010455,-0.100715,0.010886,0.023393,-0.093803,0.042599,0.037818,0.000535,0.018793,-0.000133,0.153419,0.058597,-0.133210,-0.067821,0.023333,0.042150,-0.080193,-0.059131,-0.014986,-0.037240,-0.035518,-0.109038,-0.021215,0.139721,-0.118639,0.031570,0.182509,0.045713,1,0,0,0,0
-0.039771,-0.019643,-0.052589,-0.108854,0.021923,0.048452,-0.006444,0.021253,0.011216,-0.051845,-0.020436,0.009244,-0.013426,-0.062996,-0.091192,0.000898,-0.146844,0.019361,-0.047348,0.014767,-0.037031,-0.129500,0.100738,0.084649,-0.020429,-0.007959,0.048984,-0.026357,-0.060984,-0.041526,0.054003,0.028756,-0.000511,-0.086508,0.016179,0.103511,-0.000156,-0.052570,0.070985,0.141094,0,0,0,0,1
-0.021217,0.017352,0.023033,-0.033802,-0.012549,0.112286,0.054007,0.029076,-0.015576,0.016360,0.023525,-0.030827,0.107973,-0.079157,-0.101983,-0.095055,-0.050062,0.090099,-0.003816,0.083178,-0.062944,-0.077109,0.107717,0.145058,-0.058788,-0.000705,0.069867,-0.005895,-0.069540,-0.030566,0.003300,0.011425,0.070353,-0.074568,-0.088939,0.110761,-0.011271,-0.093369,0.012698,-0.020577,0,0,0,0,1
-0.018883,-0.099425,0.055876,0.083540,-0.166800,0.157182,0.103175,0.106774,0.100731,-0.106593,-0.023533,-0.093512,0.097810,-0.179602,0.045214,0.068352,-0.186434,0.013531,-0.113438,-0.071895,-0.164924,0.168359,0.309868,0.202212,0.005782,0.037089,0.009374,-0.005971,-0.185561,0.110466,0.029855,0.035224,0.106132,-0.126215,-0.109169,0.159951,0.061691,0.128875,0.080984,-0.032200,1,0,0,0,0
0.006446,0.038638,0.035422,-0.078170,0.160739,0.077790,-0.013861,-0.003765,0.197383,-0.089919,0.092550,-0.058334,-0.006694,-0.053606,-0.054790,-0.056223,-0.070316,0.003761,0.016800,-0.019587,-0.124420,0.067009,0.139079,0.249558,-0.172507,-0.045879,0.016951,0.125645,-0.143592,0.012042,-0.087634,0.068759,0.014283,0.093769,-0.133421,0.239931,-0.101333,-0.101853,0.085797,0.082067,0,0,1,0,0
-0.011931,0.034377,0.002157,-0.036648,-0.024034,0.031235,0.042328,0.011032,0.026830,0.058864,-0.006440,0.006498,0.016694,-0.008242,0.005923,-0.037262,-0.087647,-0.072690,0.013625,0.016776,-0.018846,-0.055079,0.048081,0.020242,-0.000233,0.020700,0.044913,0.035441,-0.042278,-0.050223,-0.026110,-0.032732,-0.018834,0.016153,-0.025022,0.093870,-0.020692,-0.007914,-0.001155,0.046405,0,0,0,0,1
-0.018059,0.026539,-0.088413,-0.086672,0.053392,0.097036,0.077852,0.050487,0.072317,0.001776,-0.014616,-0.027733,0.096066,-0.065182,-0.082593,-0.062722,-0.052215,0.032641,0.010299,0.044358,-0.017939,-0.090500,0.189554,0.116098,-0.144594,-0.000712,0.050668,-0.039801,-0.053766,-0.091842,-0.001693,-0.005216,0.059398,-0.099248,0.011755,0.127717,-0.003881,-0.050386,0.044156,0.135519,1,0,0,0,0
-0.094522,0.093174,-0.001930,-0.050965,0.112860,0.042462,-0.001401,-0.011068,0.106275,-0.101958,-0.014211,-0.102157,0.030785,-0.130688,-0.120026,-0.162884,-0.153503,0.059113,-0.036768,0.037274,-0.081460,0.002096,0.126321,0.171917,-0.083717,-0.088674,0.092015,-0.006961,-0.075744,0.028281,-0.028264,-0.046669,0.034165,-0.151910,-0.051001,0.083251,-0.130106,-0.028841,0.051930,-0.041278,1,0,0,0,0
0.005617,0.106457,0.005771,-0.060058,-0.017909,0.035334,0.081618,-0.112873,0.030870,-0.000014,0.018064,0.025964,0.050363,-0.025482,-0.037948,-0.032475,-0.120353,0.007700,0.005696,0.087097,-0.032813,-0.047288,0.056899,0.048016,-0.119412,-0.024803,0.075239,-0.016876,-0.081985,0.026149,-0.033710,0.035139,0.067343,-0.025380,-0.029583,0.076509,-0.017178,-0.037339,0.017686,0.048519,0,0,1,0,0
0.061330,0.010827,-0.109500,-0.092018,0.063166,0.031012,-0.013865,-0.032242,0.027555,0.024242,-0.043120,-0.028574,0.070454,0.002205,-0.025945,-0.037036,-0.093030,0.133458,-0.005248,-0.009469,-0.002577,-0.190928,0.069265,0.138114,0.026844,0.024001,0.021709,-0.022427,-0.130132,-0.007774,-0.048553,0.010101,0.008338,0.020021,-0.093798,0.067758,0.020788,0.016611,0.033473,-0.059328,0,0,0,0,1
-0.115753,-0.019856,-0.041593,-0.046920,0.080525,0.051293,0.121985,-0.018455,0.116259,-0.060333,-0.001005,-0.051193,0.068804,-0.041208,-0.072896,0.048517,-0.138861,0.051846,-0.016713,0.039339,-0.019367,-0.063792,0.056036,0.142401,-0.044280,-0.009048,-0.024889,0.063745,-0.077810,-0.132289,0.042592,0.007101,0.011919,-0.070047,-0.064815,0.139721,-0.040244,0.012244,0.080374,0.017714,1,0,0,0,0
-0.061154,-0.019501,-0.017567,-0.063901,-0.016501,-0.070646,0.049545,0.014461,0.048767,0.144172,-0.052625,-0.133810,0.065300,0.068203,0.017378,-0.056921,-0.068862,-0.034396,0.016450,-0.003554,-0.052525,-0.000343,0.142276,0.130562,-0.035720,-0.025686,0.021045,0.029055,-0.075307,0.047644,-0.086732,-0.027039,-0.023831,0.012914,-0.112776,0.141841,-0.096333,-0.058455,0.076528,0.007852,1,0,0,0,0
