-2.221658,1.442154,-0.395780,1.467812,-1.631848,-1.047003,-1.289660,1.727355,1.565518,0.856597,1.077498,-0.792750,-1.104102,1.460329,-0.916643,-0.952638,-0.102106,0.392951,-0.646041,-0.729707,0.285571,0.202014,0.388804,0.388779,0.480842,0.533621,0.478680,0.284365,0.244691,0.525898,0.192117,0.110899,0.465761,-0.013820,0.496801,0.342187,0.155380,0.253424,0.394922,0.533661
-0.059669,-0.018610,-0.137967,0.061199,-0.058708,-0.061395,-0.019220,0.350859,-0.099085,0.106335,-0.033939,0.090517,0.010664,0.147142,0.068301,0.049248,0.134171,0.013221,0.076588,0.006190,-0.084217,-0.155893,-0.110077,-0.182302,-0.145777,-0.071014,0.118754,-0.199310,-0.105457,-0.135097,-0.150216,-0.199642,0.003017,0.029096,-0.224720,0.084689,-0.017574,-0.085678,-0.059883,-0.214805
-0.147259,0.007814,0.014758,0.098606,-0.188283,-0.158374,-0.175109,0.422062,0.065612,-0.018954,0.052727,-0.081797,-0.134151,0.212856,-0.091606,0.053383,0.000352,-0.125388,-0.196933,0.166448,-0.022888,-0.016831,0.018224,0.045619,0.008175,-0.041583,0.049571,-0.084000,0.053848,0.056979,0.003120,-0.085205,0.068145,-0.040948,-0.124634,0.073212,-0.010366,-0.039513,-0.049698,-0.057372
-0.317842,0.180148,-0.127561,0.134525,-0.259812,-0.105264,-0.248926,0.476045,-0.009587,-0.025796,-0.001644,-0.266013,-0.157617,0.154180,-0.182746,-0.044872,0.055006,-0.172671,-0.041805,-0.014814,-0.058603,0.029250,-0.003027,0.069454,0.088654,-0.051520,0.016149,-0.084361,-0.024987,-0.008852,0.152860,-0.117200,-0.145882,0.010632,0.022749,-0.012583,-0.229231,-0.034282,-0.036427,-0.129970
-0.620367,0.404945,-0.470665,0.417110,-0.274950,-0.239753,-0.403596,0.539359,0.254748,0.233911,0.168268,-0.091253,-0.019590,0.443638,-0.301145,-0.204577,-0.075674,0.003201,-0.222356,0.046099,-0.040563,-0.118114,-0.175775,-0.161497,0.291520,-0.008280,0.096309,-0.077555,-0.074545,-0.119631,0.074191,-0.255135,0.090362,-0.190009,-0.143707,-0.120573,-0.071820,-0.038939,0.171139,0.159711
-0.606279,0.241031,-0.234113,0.424674,-0.561625,-0.523047,-0.461465,0.619846,0.365216,0.144448,0.138262,-0.385385,-0.380001,0.507747,-0.366432,-0.051809,-0.090825,-0.134736,-0.153696,0.073082,0.057381,-0.047287,0.164451,-0.005876,-0.049849,-0.125079,0.185938,0.129832,0.134006,0.006480,0.037805,0.089835,0.064975,0.138345,0.090847,0.076002,-0.006763,-0.038876,0.144040,0.012335
-0.287095,0.092149,-0.025120,0.180961,-0.142707,-0.190155,-0.164609,0.375875,0.335605,0.063914,0.035323,-0.048663,-0.072431,0.252513,-0.316697,-0.011765,0.131018,0.027225,-0.082434,-0.047238,0.041934,0.031183,0.099429,0.058217,0.032626,0.120032,0.087952,0.127230,-0.007170,0.044896,0.160830,-0.075664,0.071935,0.153326,-0.040715,-0.041933,0.045989,0.046612,0.117816,0.019163
-1.683786,1.234594,-0.328720,1.057566,-1.402663,-0.989256,-1.132471,1.066600,1.344670,0.196544,0.767614,-0.599727,-0.867332,1.026619,-0.698301,-0.750645,-0.215310,0.010241,-0.681621,-0.425367,0.263891,0.395474,0.393071,0.285746,0.432639,0.260643,0.075057,0.281935,0.349659,0.335666,0.393997,0.109616,0.469998,0.198772,0.373679,0.156286,0.228231,0.342597,0.555139,0.460591
0.011569,-0.209340,0.016556,-0.047838,0.121011,0.204694,0.060288,0.190232,-0.132298,-0.085334,-0.049390,0.003114,0.107956,-0.018315,0.039596,0.086032,0.070490,-0.067579,0.023921,0.074256,-0.077515,-0.081777,0.024481,0.032938,-0.085346,-0.035386,-0.032344,-0.074522,-0.079477,-0.067792,-0.054084,-0.156007,-0.017586,-0.063549,-0.081790,-0.008326,-0.015123,-0.106454,-0.078398,0.001982
-1.288655,0.932472,-0.371572,0.963858,-0.846677,-0.470939,-0.850130,1.080920,0.875026,0.138514,0.477944,-0.259749,-0.451670,0.751136,-0.606952,-0.555342,-0.030364,0.004705,-0.646009,-0.284509,0.259650,0.219290,0.133048,0.135442,0.454100,0.169882,0.217154,0.032468,0.040007,0.158211,0.198400,-0.106640,0.177224,0.180925,0.201208,-0.008231,0.182097,0.351636,0.331237,0.201497
