-1.347884,-0.131833,1.379334,-1.365849,-2.473804,1.317878,0.051331,4.161807,1.016210,0.879824,-0.671175,1.870467,0.953990,-0.257960,-0.014191,0.245706,1.411336,0.432608,3.204611,-1.057635,-0.890805,-1.008885,-1.426003,-0.575435,-0.995504,-1.929961,-1.303177,-2.940904,-1.035183,-1.425136,-1.690811,-1.699317,-1.194885,-1.105251,-1.675202,-0.763061,-1.445177,-1.177255,-1.323435,-1.651669
-1.359257,-0.129983,1.340943,-1.378770,-2.461903,1.328637,0.037118,4.158906,1.013145,0.879148,-0.678512,1.901045,0.978732,-0.242561,-0.003296,0.236370,1.407320,0.407769,3.247859,-1.051763,-0.885250,-1.039381,-1.445620,-0.536364,-0.983560,-1.943006,-1.322034,-2.962847,-1.019310,-1.443158,-1.702935,-1.686707,-1.186511,-1.116561,-1.647669,-0.757001,-1.459152,-1.166745,-1.314457,-1.667188
-1.339582,-0.128410,1.365475,-1.355384,-2.493755,1.300095,0.051425,4.185232,1.011013,0.887301,-0.678102,1.865180,0.974219,-0.256156,0.017753,0.246940,1.415060,0.418258,3.236502,-1.039674,-0.887301,-0.992814,-1.433411,-0.542790,-0.992615,-1.945266,-1.361061,-2.961022,-1.027703,-1.454493,-1.704797,-1.714591,-1.187163,-1.095793,-1.663884,-0.765690,-1.467738,-1.195198,-1.330785,-1.687360
-1.344177,-0.113976,1.356429,-1.378888,-2.471568,1.296270,0.039426,4.149730,1.016137,0.885354,-0.669089,1.893398,0.987728,-0.255714,-0.010234,0.243516,1.413497,0.428164,3.226709,-1.038138,-0.885549,-1.002523,-1.422860,-0.537547,-0.997957,-1.949312,-1.332348,-2.934114,-1.020305,-1.433919,-1.694942,-1.688152,-1.180543,-1.075461,-1.645295,-0.745051,-1.464699,-1.175860,-1.283452,-1.671901
-1.325471,-0.117046,1.344924,-1.378426,-2.480704,1.315737,0.060386,4.184689,1.023153,0.874098,-0.685280,1.882012,0.960652,-0.232901,0.007434,0.217946,1.430939,0.412542,3.230769,-1.058739,-0.912295,-1.013035,-1.429401,-0.548876,-1.009609,-1.936429,-1.331170,-2.944283,-1.033358,-1.419631,-1.720380,-1.677274,-1.181024,-1.081551,-1.660397,-0.756777,-1.467892,-1.180660,-1.326496,-1.706023
-1.320966,-0.121659,1.358709,-1.384881,-2.433147,1.313372,0.050669,4.142809,1.032373,0.882716,-0.683012,1.863074,0.974302,-0.240353,0.001055,0.239505,1.428734,0.402448,3.230742,-1.056391,-0.898158,-0.995517,-1.424965,-0.548428,-1.008112,-1.956606,-1.320037,-2.946399,-1.002574,-1.407720,-1.677508,-1.681064,-1.204212,-1.105325,-1.639753,-0.752598,-1.477232,-1.206522,-1.295081,-1.698192
-1.329764,-0.124503,1.348881,-1.372460,-2.442672,1.306745,0.045701,4.157857,1.052728,0.883959,-0.647312,1.902112,0.960774,-0.244434,0.013103,0.273718,1.430612,0.411605,3.247099,-1.034379,-0.870655,-1.021250,-1.423685,-0.544666,-1.001007,-1.937339,-1.312702,-2.940803,-1.045845,-1.408734,-1.691633,-1.689423,-1.186242,-1.116920,-1.648400,-0.760458,-1.472341,-1.172372,-1.299527,-1.680075
-1.331046,-0.109282,1.384305,-1.344652,-2.456371,1.289127,0.031490,4.121801,1.033033,0.870682,-0.671389,1.858512,0.969851,-0.247293,-0.000917,0.224723,1.433222,0.445031,3.273696,-1.049187,-0.903246,-1.014438,-1.422129,-0.544105,-1.002097,-1.950705,-1.322964,-2.955544,-1.021620,-1.442337,-1.668177,-1.686067,-1.152797,-1.097165,-1.643060,-0.730988,-1.511234,-1.162515,-1.316366,-1.701341
-1.343732,-0.120931,1.341157,-1.376291,-2.446335,1.333758,0.058542,4.152973,1.063483,0.869341,-0.680655,1.906242,0.954508,-0.256567,0.009897,0.261815,1.414227,0.417863,3.253740,-1.028771,-0.861851,-1.021726,-1.433916,-0.547606,-0.998330,-1.944880,-1.316339,-2.962261,-1.040777,-1.422828,-1.716995,-1.703487,-1.192905,-1.083687,-1.669877,-0.774856,-1.480842,-1.172214,-1.316046,-1.702621
-1.331621,-0.098642,1.359798,-1.339725,-2.408051,1.286063,0.047233,4.062653,1.011668,0.858924,-0.655303,1.858478,0.977415,-0.231139,-0.019505,0.226681,1.389869,0.408007,3.207825,-1.044668,-0.858615,-0.959736,-1.416247,-0.537023,-0.973714,-1.934942,-1.293202,-2.959832,-1.012962,-1.392998,-1.684185,-1.676872,-1.198930,-1.113432,-1.609154,-0.754465,-1.461192,-1.138201,-1.294603,-1.658784
-1.343590,-0.116434,1.370833,-1.383103,-2.477729,1.309136,0.042749,4.175496,1.021972,0.886007,-0.688678,1.907348,0.980869,-0.276023,-0.014372,0.218464,1.421876,0.409014,3.247035,-1.069896,-0.917847,-1.018036,-1.442539,-0.540959,-1.001975,-1.943012,-1.328446,-2.961947,-1.020294,-1.435316,-1.712660,-1.669602,-1.180932,-1.102416,-1.649718,-0.751896,-1.471102,-1.192493,-1.319670,-1.709827
-1.341749,-0.120194,1.349484,-1.384826,-2.448982,1.299549,0.042827,4.143403,0.995856,0.879003,-0.666301,1.896451,0.985938,-0.260980,0.000175,0.226597,1.415300,0.404654,3.249315,-1.058430,-0.901632,-1.010367,-1.441402,-0.539397,-0.985207,-1.943867,-1.311578,-2.952961,-1.012780,-1.401809,-1.697304,-1.684056,-1.188292,-1.100000,-1.671894,-0.755974,-1.444337,-1.172570,-1.308397,-1.687295
-1.334702,-0.136257,1.363221,-1.360223,-2.455003,1.306800,0.044742,4.145003,1.025171,0.859234,-0.686060,1.894618,0.983652,-0.251030,-0.000190,0.253973,1.420584,0.423157,3.235217,-1.042338,-0.899259,-1.011810,-1.435002,-0.546291,-0.998251,-1.949657,-1.341708,-2.949099,-1.024864,-1.431134,-1.683413,-1.690982,-1.160374,-1.088979,-1.649899,-0.754445,-1.476696,-1.165425,-1.301262,-1.673919
