Neutral
Negative
Neutral
Neutral
Neutral
Neutral
Negative
Negative
Negative
Negative
Positive
Negative
Neutral
Negative
Negative
Neutral
Neutral
Neutral
Neutral
Neutral
Neutral
Neutral
Neutral
Neutral
Negative
Neutral
Negative
Very negative
Very negative
Negative
Negative
Neutral
Negative
Negative
Negative
Neutral
Negative
Negative
Neutral
Positive
Neutral
Neutral
Negative
Neutral
Neutral
Neutral
Positive
Neutral
Negative
Neutral
Neutral
Negative
Positive
Neutral
Negative
Negative
Positive
Neutral
Negative
Negative
Neutral
Neutral
Neutral
Negative
Neutral
Negative
Neutral
Negative
Neutral
Neutral
Negative
Negative
Negative
Negative
Neutral
Neutral
Neutral
Neutral
Negative
Neutral
Neutral
Very negative
Negative
Neutral
Neutral
Neutral
Neutral
Negative
Positive
Positive
Neutral
Negative
Negative
Neutral
Neutral
Neutral
Neutral
Neutral
Neutral
Neutral
Negative
Negative
Neutral
Neutral
Neutral
Neutral
Negative
Neutral
Negative
Neutral
Neutral
Neutral
Neutral
Neutral
Neutral
Positive
Neutral
Neutral
Negative
Positive
Neutral
Neutral
Neutral
Neutral
Neutral
Neutral
Neutral
Negative
Neutral
Neutral
Positive
Negative
Neutral
Negative
Negative
Negative
Negative
Negative
Negative
Negative
Very positive
Neutral
Neutral
Neutral
Neutral
Negative
Neutral
Negative
Neutral
Neutral
Neutral
Very negative
Neutral
Neutral
Neutral
Neutral
Neutral
Neutral
Neutral
Neutral
Neutral
Neutral
Neutral
Neutral
Neutral
Neutral
Neutral
Neutral
Negative
Positive
Neutral
Negative
Neutral
Neutral
Neutral
Neutral
Neutral
Neutral
Neutral
Neutral
Neutral
Neutral
Neutral
Neutral
Negative
Negative
Neutral
Neutral
Negative
Neutral
Neutral
Neutral
Negative
Neutral
Neutral
Negative
Neutral
Neutral
Neutral
Negative
Negative
Neutral
Neutral
Neutral
Neutral
Neutral
Neutral
Very negative
Negative
Neutral
Positive
Neutral
Neutral
Very negative
Neutral
Neutral
Neutral
Very negative
Neutral
Negative
Neutral
Neutral
Negative
Positive
Neutral
Neutral
Neutral
Neutral
Neutral
Neutral
Neutral
Neutral
Neutral
Neutral
Neutral
Neutral
Very negative
Neutral
Very negative
Neutral
Negative
Neutral
Neutral
Neutral
Very negative
Neutral
Neutral
Negative
Neutral
Neutral
Positive
Neutral
Positive
Neutral
Negative
Positive
Neutral
Neutral
Neutral
Neutral
Neutral
Neutral
Neutral
Neutral
Negative
Negative
Neutral
Neutral
Negative
Negative
Neutral
Neutral
Negative
Neutral
Neutral
Neutral
Neutral
Neutral
Neutral
Neutral
Neutral
Neutral
Neutral
Neutral
Neutral
Neutral
Neutral
Neutral
Neutral
Neutral
Neutral
Neutral
Neutral
Neutral
Neutral
Very negative
Negative
Neutral
Neutral
Neutral
Neutral
Neutral
Neutral
Neutral
Negative
Negative
Neutral
Neutral
Neutral
Neutral
Neutral
Negative
Neutral
Neutral
Neutral
Neutral
Neutral
Negative
Negative
Negative
Neutral
Neutral
Neutral
Neutral
Neutral
Neutral
Neutral
Neutral
Neutral
Negative
Neutral
Neutral
Negative
Neutral
Negative
Negative
Neutral
Neutral
Neutral
Neutral
Neutral
Neutral
Neutral
Neutral
Neutral
Negative
Neutral
Neutral
Neutral
Negative
Neutral
Neutral
Negative
Negative
Neutral
Neutral
