-1.439516,-0.903689,0.563696,-0.881818,-2.532837,-1.369189,-1.144492,1.488090,-1.432015,0.414872,-1.108940,3.240213,3.045867,-0.329428,-2.454893,-0.538345,0.409963,-0.250085,1.414230,-1.211184,-1.828814,-1.908692,-1.338918,-0.636817,-1.483643,-1.301715,-1.394962,-1.517543,-1.580259,-0.990715,-1.351256,-1.960869,-1.308725,-1.382295,-1.455610,-1.170352,-1.045433,-1.665677,-1.740761,-1.831374,0,0,0,0,0,0,1
-1.402491,-0.942796,0.565100,-0.864890,-2.523887,-1.364181,-1.122561,1.500304,-1.432566,0.426494,-1.100301,3.248091,3.035398,-0.344817,-2.469774,-0.537571,0.381714,-0.261262,1.370712,-1.229294,-1.823694,-1.888757,-1.353959,-0.627645,-1.497944,-1.296732,-1.400952,-1.529877,-1.565971,-1.006813,-1.355534,-1.959016,-1.270706,-1.397349,-1.461044,-1.178686,-1.032188,-1.653345,-1.733203,-1.819052,0,0,0,0,0,1,0
-1.427333,-0.914252,0.566522,-0.846987,-2.531559,-1.384416,-1.146190,1.478331,-1.413040,0.418312,-1.094395,3.266295,3.030468,-0.324644,-2.454896,-0.524100,0.382138,-0.254479,1.369357,-1.201398,-1.856847,-1.878672,-1.328713,-0.629406,-1.493479,-1.300214,-1.402422,-1.526507,-1.582789,-0.994094,-1.349317,-1.926649,-1.274081,-1.384446,-1.465166,-1.147927,-1.017150,-1.647602,-1.719164,-1.818535,0,0,0,0,0,0,1
-1.414631,-0.939289,0.583274,-0.857807,-2.540428,-1.379279,-1.175940,1.490189,-1.425034,0.426680,-1.104269,3.263894,3.040924,-0.351688,-2.476582,-0.529144,0.379219,-0.267709,1.395889,-1.216639,-1.837866,-1.899605,-1.358662,-0.632596,-1.493213,-1.306548,-1.394794,-1.549521,-1.567930,-1.019011,-1.349633,-1.950686,-1.291064,-1.385761,-1.448291,-1.174510,-1.036651,-1.641686,-1.741191,-1.830007,0,0,0,1,0,0,0
-1.429562,-0.935926,0.568575,-0.840473,-2.522991,-1.389353,-1.136635,1.468696,-1.426322,0.423717,-1.099543,3.231318,3.027501,-0.330774,-2.440691,-0.549175,0.378271,-0.276971,1.378303,-1.194319,-1.802409,-1.869113,-1.341151,-0.612514,-1.465143,-1.278536,-1.381222,-1.518573,-1.570826,-0.985955,-1.344909,-1.944912,-1.258218,-1.376836,-1.419689,-1.167084,-1.050083,-1.647328,-1.733823,-1.827470,0,0,0,0,0,0,1
-1.404004,-0.902670,0.570533,-0.848211,-2.537514,-1.390286,-1.161683,1.466628,-1.395144,0.387275,-1.090533,3.224475,3.025168,-0.337086,-2.445600,-0.522175,0.402556,-0.252825,1.359057,-1.223537,-1.832117,-1.886307,-1.319919,-0.593498,-1.472548,-1.263202,-1.386554,-1.523992,-1.579993,-0.985934,-1.326340,-1.965179,-1.288396,-1.375458,-1.448388,-1.169293,-1.002384,-1.614995,-1.718888,-1.817244,0,0,0,0,0,0,1
-1.431730,-0.921704,0.573060,-0.871937,-2.557623,-1.379618,-1.163518,1.490841,-1.420126,0.413782,-1.108541,3.267982,3.046003,-0.337563,-2.469575,-0.535479,0.386189,-0.259739,1.375100,-1.217823,-1.846909,-1.909936,-1.348073,-0.644675,-1.513022,-1.303913,-1.400525,-1.545366,-1.584780,-1.007185,-1.350011,-1.953581,-1.287409,-1.383690,-1.454455,-1.171803,-1.036273,-1.657637,-1.743521,-1.834215,0,1,0,0,0,0,0
-1.421956,-0.921807,0.571740,-0.855855,-2.517340,-1.380166,-1.159510,1.490116,-1.405660,0.412559,-1.097954,3.226820,3.007726,-0.337518,-2.449633,-0.534953,0.379584,-0.267308,1.377809,-1.212695,-1.826672,-1.891146,-1.344934,-0.628519,-1.500506,-1.277270,-1.389473,-1.518731,-1.560930,-1.003673,-1.334082,-1.940926,-1.290621,-1.372316,-1.434744,-1.175404,-1.037155,-1.641019,-1.740932,-1.820783,0,0,1,0,0,0,0
-1.447692,-0.941071,0.580173,-0.853041,-2.501315,-1.372201,-1.179383,1.479483,-1.420951,0.419928,-1.098016,3.261008,3.048685,-0.364659,-2.451300,-0.513934,0.386014,-0.252028,1.408218,-1.188699,-1.824900,-1.913152,-1.346275,-0.618075,-1.455435,-1.306629,-1.379960,-1.555081,-1.578898,-0.985887,-1.347361,-1.940548,-1.274430,-1.387591,-1.431116,-1.171695,-1.058354,-1.659875,-1.748089,-1.838827,0,0,0,0,0,0,1
-1.438031,-0.924924,0.575914,-0.866530,-2.520349,-1.388724,-1.177999,1.503943,-1.426362,0.415033,-1.132212,3.284921,3.047156,-0.348744,-2.458416,-0.520809,0.370485,-0.257213,1.381739,-1.212523,-1.848330,-1.867342,-1.347072,-0.645503,-1.504179,-1.274787,-1.425491,-1.538225,-1.590303,-1.005522,-1.362401,-1.970802,-1.267271,-1.413437,-1.432521,-1.171740,-1.015077,-1.677854,-1.769496,-1.825411,0,0,0,0,0,1,0
