0.141998,0.071735,0.069601,-0.181499,-0.131592,0.042960,0.454592,0.059782,0.326692,0.069590,-0.244650,-0.193039,0.114235,-0.052490,0.046805,-0.058124,-0.280660,0.081851,0.177759,0.272143,0.159709,0.121225,-0.065776,0.221785,-0.280421,0.090727,0.048253,0.029478,-0.245343,-0.070253,-0.089500,-0.055598,0.101502,-0.233592,0.011238,0.164380,-0.025944,-0.080527,-0.040614,0.214710,0,0,0,0,0,0,1
-0.028164,0.010175,0.052056,0.068807,-0.040751,0.143693,0.112494,0.166593,0.066934,-0.156260,-0.001324,-0.021597,0.061145,-0.043322,-0.013102,-0.134640,-0.034291,0.093354,0.047641,0.055610,0.093406,-0.122749,0.219235,0.011959,-0.190463,-0.055353,-0.044571,-0.119353,-0.143251,0.018011,-0.129697,-0.030093,-0.060519,0.046954,-0.126670,0.074974,-0.165785,0.164003,-0.069552,0.060462,0,0,0,0,0,1,0
-0.325583,0.054494,-0.136081,-0.037463,0.235659,0.240721,0.116245,-0.071529,0.148533,0.047271,-0.045628,-0.118517,-0.028182,-0.192477,-0.154852,0.076186,0.119890,0.069980,0.164098,0.069722,0.002598,-0.148559,0.060907,0.038185,-0.170702,-0.053257,0.184797,-0.015644,0.067250,-0.237795,-0.010531,0.107222,-0.105198,-0.026598,-0.165227,0.083815,-0.264885,0.219640,0.007583,0.047356,0,0,0,0,0,0,1
-0.103454,0.220980,-0.024974,-0.045279,0.126792,-0.209207,0.026792,0.131077,0.156468,0.016117,0.015193,-0.103821,-0.144983,-0.103879,-0.016991,-0.071729,-0.087019,0.002095,0.103535,0.128278,0.163812,-0.113389,0.039871,0.242391,-0.106463,0.122540,-0.015295,-0.079384,-0.192867,-0.060763,-0.202506,0.050497,-0.133964,-0.087456,-0.246372,0.287797,-0.024797,0.040174,0.068423,0.138214,0,0,0,1,0,0,0
-0.305048,-0.061545,-0.253919,-0.191281,0.125460,0.194013,-0.059397,0.179712,0.144428,-0.281343,0.165171,0.058990,-0.255495,-0.095004,-0.084858,0.025270,-0.242337,0.105048,0.015590,-0.019577,-0.036058,-0.216992,0.097113,0.144608,0.003594,0.057943,0.101615,0.063404,-0.315635,-0.006652,0.056785,-0.105978,-0.146472,-0.195273,-0.224518,0.301492,-0.154435,-0.039486,0.259075,0.077751,0,0,0,0,0,0,1
-0.210413,-0.057554,0.003187,-0.135441,0.023541,0.231394,0.077808,0.040651,0.442971,-0.007428,0.044745,-0.375668,-0.041540,-0.043736,-0.207624,0.201451,-0.218957,-0.112128,0.403206,0.022957,0.077250,-0.105771,0.262482,0.197425,-0.427237,-0.162549,0.141752,0.031904,-0.304806,-0.022648,-0.063241,0.117098,-0.059190,-0.015369,-0.331227,0.195435,-0.111734,0.034185,-0.025148,0.076235,0,0,0,0,0,0,1
-0.272986,0.002941,-0.008411,-0.068605,0.100746,0.147714,-0.096288,-0.022594,0.163039,0.053624,-0.030094,-0.055827,0.011262,0.127983,-0.059904,-0.001165,-0.113070,-0.098010,0.374657,0.234945,0.067947,-0.060053,0.123610,0.340520,-0.016836,0.041312,0.119888,-0.007404,-0.125861,-0.141271,-0.120801,-0.060273,-0.018289,0.014414,-0.146631,0.136697,-0.187875,-0.009790,-0.104530,0.142128,0,1,0,0,0,0,0
-0.043966,0.008427,-0.133749,-0.213534,0.094069,0.088634,0.046468,-0.019319,-0.001134,0.034358,-0.030128,-0.105654,0.079952,-0.079013,-0.113374,0.101281,-0.136786,0.073831,0.047181,0.197854,-0.031505,0.040706,0.146413,0.353101,-0.076023,0.072775,0.031185,0.082788,-0.058861,-0.185197,-0.105945,0.020882,0.029857,-0.048451,-0.103663,0.086177,-0.120187,0.010488,0.107788,0.159112,0,0,1,0,0,0,0
0.106022,-0.142937,-0.153883,0.049133,-0.108245,0.004297,0.198692,-0.082138,0.029627,0.092238,-0.043740,-0.173426,-0.015448,-0.115787,0.026114,0.048936,0.081983,0.054960,0.077622,0.003219,-0.045247,-0.004742,0.245126,0.017561,-0.147354,-0.133505,0.185252,-0.130255,0.079641,-0.196770,0.012654,-0.112335,-0.091088,-0.048303,-0.182231,-0.006622,-0.243755,0.268794,0.145284,0.072778,0,0,0,0,0,0,1
-0.026447,0.095109,-0.164726,-0.050429,-0.071438,0.012765,-0.015393,0.056553,0.162882,-0.088031,-0.135331,0.054380,-0.063532,-0.089525,0.057992,-0.031507,-0.079239,-0.030105,0.067815,0.122952,0.020160,0.006246,-0.017502,0.036966,-0.033518,-0.072859,-0.069514,-0.049697,-0.152623,-0.019258,0.118204,0.013912,-0.077787,-0.131860,-0.114287,0.037497,0.046522,0.012637,0.080983,0.171733,0,0,0,0,0,1,0
-0.192559,-0.001252,0.009391,-0.066804,-0.149442,0.014748,0.052994,0.055163,0.187952,0.019585,0.010273,0.035083,0.023453,-0.018086,-0.148179,0.042276,-0.089709,-0.041750,-0.020655,0.005239,0.180699,-0.005273,0.060365,0.100289,-0.108883,-0.014497,-0.038312,-0.002624,-0.029323,-0.030633,-0.037337,0.069019,-0.142326,-0.022741,-0.100649,0.121015,0.010639,0.088137,-0.003985,0.144678,0,0,0,0,0,0,1
-0.176677,0.212873,-0.124421,-0.166212,0.071672,-0.172511,0.172891,-0.169742,0.367487,0.024681,-0.286673,-0.296018,-0.321980,-0.174384,-0.189456,-0.141717,-0.306494,0.080662,-0.254315,0.058978,0.375924,-0.065961,0.269599,0.426158,-0.149227,0.165025,0.210702,0.030769,-0.499692,-0.088684,-0.500834,0.107732,0.230332,-0.117178,-0.465284,0.540386,-0.429515,0.003713,0.225628,0.056954,0,0,0,0,0,1,0
-0.135092,-0.010275,-0.204928,-0.031206,-0.013776,-0.048002,0.141293,0.127861,0.052693,-0.054782,0.024615,-0.031924,0.009160,-0.030491,-0.171127,0.024767,-0.131090,0.016140,-0.002845,0.099707,-0.060543,0.015367,0.152990,0.067490,0.030320,-0.105758,-0.068872,0.008448,-0.053074,-0.083406,-0.058661,0.034864,0.055211,-0.024573,-0.009960,0.086565,-0.000285,-0.010202,-0.027238,0.072156,0,0,0,0,0,0,1
-0.125916,-0.023977,-0.355363,-0.165249,-0.079195,-0.093975,0.199898,0.080375,0.133669,-0.155295,-0.063959,-0.021878,-0.148498,-0.048910,-0.076850,0.006551,-0.213449,-0.134177,-0.044071,0.068642,0.144126,0.136878,0.097822,0.485334,-0.360608,0.118822,0.108659,-0.042096,-0.292094,-0.042580,-0.074285,-0.252725,0.020421,-0.169750,-0.017826,0.196429,-0.020381,0.135661,0.442641,0.416536,0,0,0,0,0,0,1
-0.000664,0.146019,-0.152614,-0.083866,-0.076224,0.217698,0.127759,-0.086800,0.152625,-0.022941,-0.079815,0.043350,-0.051237,-0.004065,0.000971,0.083167,0.124110,0.089178,0.069917,-0.093855,0.054880,-0.224808,0.214355,0.276785,-0.004691,-0.053283,-0.084270,-0.009005,-0.062141,-0.116224,-0.084856,0.111494,-0.044326,0.058083,-0.177049,0.215097,-0.302942,0.043737,0.110579,0.037507,0,0,0,0,0,0,1
-0.221283,0.125378,-0.109479,-0.180759,0.063312,0.279884,0.382436,-0.054722,0.294838,-0.048595,0.065631,-0.172436,0.111660,-0.159971,-0.354930,-0.025155,-0.110367,0.027577,-0.399958,-0.357435,-0.031521,-0.142003,0.327918,0.351531,-0.083257,0.040803,0.337396,-0.266535,-0.169438,0.105190,-0.004784,-0.088304,-0.118875,-0.250343,-0.156221,0.023799,-0.048765,-0.073099,0.022263,-0.013801,0,0,0,0,0,0,1
0.036751,0.162998,-0.056581,-0.067397,0.198217,0.133598,0.047241,-0.035793,0.294410,-0.175775,-0.343643,-0.087167,-0.052958,-0.156557,-0.223280,-0.102595,-0.294442,0.134428,0.001036,-0.157109,0.003829,0.129586,-0.082439,0.212191,0.044547,0.050488,0.177166,-0.066189,-0.342025,-0.142431,-0.371026,0.217453,0.165320,-0.119915,-0.133012,0.350483,0.054091,0.091077,0.246555,0.080665,0,0,0,0,0,0,1
-0.032812,0.305991,-0.155869,-0.246456,0.163817,0.058864,0.373025,-0.031817,0.064929,-0.327006,-0.117512,-0.278107,0.029044,-0.100287,0.236123,0.036074,-0.029100,-0.193443,0.007778,0.029618,0.002995,0.126002,0.206535,0.178350,-0.242355,0.187889,-0.011213,-0.007590,-0.422980,-0.404154,0.143281,-0.170157,0.006961,-0.033903,-0.125386,0.421524,-0.210279,0.337348,0.248170,0.350994,0,0,0,0,0,0,1
-0.004062,0.142672,-0.213077,-0.008666,-0.026458,0.020601,0.065763,0.031553,0.139267,0.064768,-0.096686,0.063548,-0.015294,-0.006635,-0.104023,0.118754,-0.040593,-0.044013,-0.000018,0.100119,-0.163823,0.031374,0.071658,0.104216,-0.039471,-0.055558,0.173704,0.035272,-0.074504,-0.017227,-0.081678,0.093915,0.011432,-0.118227,-0.077895,0.139361,0.074635,0.191879,-0.070907,0.203471,0,0,0,0,0,0,1
-0.414367,0.286633,-0.244675,0.025189,0.044872,-0.167094,0.377877,-0.103209,0.132995,0.015091,-0.273976,-0.329489,0.233748,-0.356694,-0.273303,-0.153703,-0.404848,-0.220271,0.042413,0.248928,0.048511,-0.067611,0.387708,0.357855,-0.148227,0.411171,0.378785,-0.111340,-0.209136,-0.114230,-0.201856,0.378151,0.150131,-0.264138,-0.252971,0.209055,0.003121,-0.027900,-0.079877,-0.057871,0,0,0,0,0,0,1
-0.362962,0.076813,0.008649,-0.265124,0.254045,-0.194675,0.272767,0.250574,0.203377,-0.195037,-0.261064,-0.057761,-0.209997,0.041298,0.293713,-0.157598,-0.014679,-0.127701,-0.035059,-0.033283,0.116348,0.143782,-0.008077,0.055034,-0.307137,0.033714,0.259300,-0.141809,-0.174269,0.137005,-0.015347,-0.245755,0.164427,-0.283957,-0.270911,0.109238,-0.038959,-0.291604,-0.008341,0.094987,0,0,0,0,0,0,1
